DELETED,NAME,FNAME,NICKNAMEID,PLAYERID,NUMBER,POSITION,POSITION2,YEARSEXP,SCHOOLNUM,HAND,SHOELIMIT,ORIGHSHOE,ORIGASHOE,OVERALLRTG,PLAYRVALUE,FGPBASE,THREEPTBAS,FTPBASE,DNKABILITY,STLABILITY,BLKABILITY,OREABILITY,DREABILITY,BALABILITY,OFFABILITY,DEFABILITY,SPEED,QUICK,JUMP,DRIBBLE,DSTRENGTH,DHARDY,DSHOOTRANG,FATIGUE,INSIDESC,THREEPTATT,PRIMACY,SCOREAREA,FACIALCTRL,FTRITUAL,AUDIONICK,CELEBPACK,THREEPTSTY,ORIGTEAM,TEAM,ROSTERPOS,BIRTHDATE,BTOWNID,DPLACE,DROUND,DOVERALL,DRAFTYEAR,DRAFTEDBY,SCRATCH1,SCRATCH2,SCRATCH3,DUNKPACK,DESTINY,INJURYID,INJURYDATE,RECOVRDATE,ISPLAYABLE,ISCREATED,ISGENERATE,ISHISTORIC,TRADEABLE,PLAYERPKG,INSEASON,INPLAYOFF,ROOKIEPKG,ROOKVALUE,ROOKIERANK,CASHYR_EXP,CASH_YEAR,CASH_TOTAL,CASH_RAISE,YEARS_LONG,YEARS_LEFT,CASH_TEAM,PREF_LEN,MIN_TARGET,LOWBALLED,ISMINIMUM,WEEKLYMVP,MONTHLYMVP,SUPERSTAR,OFFVALUE,DEFVALUE,SFGATT,SFGMAD,STHREEATT,STHREEMAD,SFTATT,SFTMAD,SBLOCKS,SOFFREB,SASSISTS,SPERFOUL,SSTEALS,SDEFREB,STURNOVER,SMINUTES,SGAMES,SGSTART,SEJECT,CSFGATT,CSFGMAD,CSTHREEATT,CSTHREEMAD,CSFTATT,CSFTMAD,CSBLOCKS,CSOFFREB,CSASSISTS,CSPERFOUL,CSSTEALS,CSDEFREB,CSTURNOVER,CSMINUTES,CSGAMES,CSGSTART,CSEJECT,PFGATT,PFGMAD,PTHREEATT,PTHREEMAD,PFTATT,PFTMAD,PBLOCKS,POFFREB,PASSISTS,PPERFOUL,PSTEALS,PDEFREB,PTURNOVER,PMINUTES,PGAMES,PGSTART,PEJECT,CPFGATT,CPFGMAD,CPTHREEAT,CPTHREEMAD,CPFTATT,CPFTMAD,CPBLOCKS,CPOFFREB,CPASSISTS,CPPERFOUL,CPSTEALS,CPDEFREB,CPTURNOVER,CPMINUTES,CPGAMES,CPGSTART,CPEJECT,LEARNING,WORKETHC,BIRDRIGHTS,CASHRESIGN,SPEECHID,SPECMAP,ISEDITED,ISORIGSS,VALIDSSTAR,DFLTTEAM,CLUTCH,SSTAR_HF,SSTAR_PM,SSTAR_PW,SSTAR_SCO,SSTAR_SCI,SSTAR_SH,SSTAR_STO,SSTAR_STI,SS_HF_ANI,SS_PM_ANI,SS_PW_ANI,SS_SCO_ANI,SS_SCI_ANI,SS_SH_ANI,SS_STO_ANI,SS_STI_ANI,CHEMTYPE,CHEMWANT,CHEMHAVE,CHEMHAPPY
False,Brand,Elton,-1,925,42,1,0,7,31,0,1,47,47,90,1450,82,0,75,85,36,85,74,87,63,88,85,61,60,74,61,85,80,12,81,88,0,64,9,1,6,,1,6,11,31,8,19790311,187,1,1,1,1999,Chi,0,0,0,14,3,0,,,True,False,False,False,,ELBRAND,False,False,0,0,0,0,13152,0,1096,6,4,31,0,0,0,False,0,0,192,0,0,1435,756,3,1,568,440,201,236,208,227,81,554,173,3089,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,124,1,0,76,57,31,51,48,34,11,72,29,516,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,508,4,False,True,192,11,89,-14,-28,22,-28,38,-66,-43,48,0,0,0,0,0,0,0,0,3,0,0,0
False,Arroyo,Carlos,-1,929,30,4,4,5,245,0,0,107,107,64,1066,65,59,77,0,54,3,14,28,86,60,53,73,79,40,77,57,70,23,50,48,7,59,6,1,6,,1,5,7,20,7,19790730,421,-1,-1,-1,2001,--,0,0,0,4,4,0,,,True,False,False,False,,CAARROY,False,False,0,0,0,0,4000,0,0,4,2,20,0,0,0,False,0,0,0,0,0,378,168,20,7,137,106,4,33,232,119,38,97,83,1199,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,929,4,False,False,0,7,59,-73,-14,-70,-14,-35,-16,-26,-90,0,0,0,0,0,0,0,0,9,0,0,0
False,Jefferson,Richard,202,930,24,2,2,5,4,0,1,44,44,86,1390,80,61,81,90,80,19,28,71,47,81,80,81,83,90,80,61,60,25,78,69,16,71,4,1,6,,1,7,17,17,2,19800621,497,13,1,13,2001,Hou,0,0,0,16,4,0,,,True,False,False,False,,RIJEFFE,False,False,0,0,0,0,11200,0,950,7,5,17,0,0,0,False,0,0,4,0,0,1005,495,188,60,580,471,17,95,297,193,59,439,174,3052,78,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,90,29,12,63,52,4,7,45,32,10,38,30,439,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,930,2,False,True,4,17,39,46,-45,-26,14,-13,-23,33,-44,0,0,0,0,0,0,0,0,2,0,0,0
False,Murphy,Troy,-1,931,1,1,0,5,89,1,0,5,14,73,1195,64,66,79,62,40,21,73,88,19,76,44,62,50,45,58,68,60,25,73,71,16,57,9,1,6,,1,6,8,8,1,19800502,387,14,1,14,2001,GS,0,0,0,5,4,0,,,True,False,False,False,,TRMURPH,False,False,0,0,0,0,8286,0,920,6,5,8,0,0,0,False,0,0,0,0,0,838,363,181,58,319,251,26,195,101,191,47,548,108,2516,74,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,931,4,False,False,0,8,39,-30,-47,-20,-19,-10,-15,-50,-56,0,0,0,0,0,0,0,0,6,0,0,0
False,Hunter,Steven,-1,932,45,0,1,5,30,0,0,104,101,64,1056,53,0,51,72,6,82,72,64,5,62,58,52,56,70,36,63,58,12,50,63,0,37,4,2,6,,2,9,21,21,5,19811031,320,15,1,15,2001,Orl,0,0,0,6,4,0,,,True,False,False,False,,STHUNTE,False,False,0,0,0,0,3024,0,224,5,4,21,0,0,0,False,0,0,0,0,0,291,175,0,0,138,71,76,110,17,120,12,161,64,1301,69,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,932,3,False,False,0,22,39,-25,-85,-19,-53,-24,-85,-68,-18,0,0,0,0,0,0,0,0,7,0,0,0
False,Bradley,Michael,-1,934,5,1,0,5,145,0,0,106,101,62,1061,60,11,52,58,22,40,83,83,25,50,42,57,60,50,42,58,63,15,50,76,0,35,9,1,6,,1,10,21,50,11,19790418,389,17,1,17,2001,Tor,0,0,0,3,4,0,,,True,False,False,False,,MIBRADL,False,False,0,0,0,0,865,0,0,1,1,50,0,0,0,False,0,0,0,0,0,79,32,5,1,3,2,7,40,17,39,5,67,19,367,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,934,15,False,False,0,21,39,-32,-66,-25,-43,-21,-60,-56,-45,0,0,0,0,0,0,0,0,6,0,0,0
False,Collins,Jason,-1,935,35,0,1,5,126,0,0,47,47,62,1037,53,22,65,55,51,45,47,70,19,38,44,57,43,50,32,75,60,18,71,68,0,25,4,2,6,,2,9,17,17,0,19781202,420,18,1,18,2001,Hou,0,0,0,6,4,0,,,True,False,False,False,,JSCOLLI,False,False,0,0,0,0,5800,0,200,5,3,17,0,0,0,False,0,0,0,0,0,262,104,12,3,86,44,40,93,70,251,46,249,61,1890,71,70,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,22,13,2,20,3,55,5,35,9,303,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,0,0,935,3,False,False,0,17,39,-46,-94,-20,-71,-32,-62,-55,-29,0,0,0,0,0,0,0,0,1,0,0,0
False,Randolph,Zach,210,936,50,1,1,5,73,1,1,47,46,76,1246,75,0,71,70,38,16,74,85,33,81,55,61,61,65,61,86,81,12,70,81,0,67,9,1,6,,1,10,23,23,1,19810716,391,19,1,19,2001,Por,0,0,0,8,3,0,,,True,False,False,False,,ZARANDO,False,False,0,0,0,0,12000,0,1333,7,5,23,0,0,0,False,0,0,0,0,0,1229,536,55,16,343,245,14,193,144,185,57,399,165,2545,74,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,0,0,936,3,False,False,0,23,39,-17,-53,-12,-28,6,-48,-38,-52,0,0,0,0,0,0,0,0,4,0,0,0
False,Haywood,Brendan,-1,937,33,0,0,5,84,0,0,24,24,69,1135,46,0,58,59,51,82,77,71,14,65,58,52,41,53,33,79,72,12,63,73,0,39,9,1,6,,1,9,29,29,0,19791127,170,20,1,20,2001,Cle,0,0,0,5,4,0,,,True,False,False,False,,BRHAYWO,False,False,0,0,0,0,4500,0,500,6,4,29,0,0,0,False,0,0,0,0,0,432,222,0,0,224,131,104,200,46,232,30,267,97,1840,79,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,0,0,25,13,11,7,5,22,2,12,7,156,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,937,1,False,False,0,29,59,-45,-80,-12,-57,-21,-85,-47,-14,0,0,0,0,0,0,0,0,5,0,0,0
False,Lopez,Raul,-1,941,25,4,4,3,591,0,0,104,107,63,1063,61,74,81,0,76,9,9,32,92,59,43,80,70,45,62,34,67,25,50,43,33,56,2,0,6,,0,1,13,50,10,19800415,392,24,1,24,2001,Utah,0,0,0,1,3,0,,,True,False,False,False,,RALOPEZ,False,False,0,0,0,0,1744,0,0,4,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2,0,0,941,15,False,False,0,13,59,-99,-24,-86,-22,-41,-15,-24,-90,0,0,0,0,0,0,0,0,6,0,0,0
False,Wallace,Gerald,-1,942,3,2,2,5,2,0,0,46,46,78,1275,54,42,66,82,82,75,43,75,30,61,75,76,76,85,60,57,50,20,67,63,10,49,4,1,6,,1,7,2,2,2,19820723,396,25,1,25,2001,Sac,0,0,0,12,3,0,,,True,False,False,False,,GEWALLA,False,False,0,0,0,0,5525,0,525,3,2,2,0,0,0,False,0,0,0,0,0,589,317,50,14,306,188,115,123,96,150,138,289,99,1894,55,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,942,2,False,False,0,2,2,17,-40,-36,-25,-25,-32,20,2,1,0,0,0,0,0,0,0,3,0,0,0
False,Dalembert,Samuel,-1,943,1,0,1,4,119,0,2,233,226,75,1218,42,10,70,75,46,84,76,85,8,62,81,62,57,63,43,71,70,15,69,55,0,45,4,2,12,,2,10,21,21,0,19810510,394,26,1,26,2001,Phi,0,0,0,8,3,0,,,True,False,False,False,,SADALEM,False,False,0,0,0,0,8840,0,840,6,5,21,0,0,0,False,0,0,128,0,0,369,196,1,0,132,93,160,159,25,243,34,382,107,1756,66,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,0,0,943,3,False,True,128,21,20,-22,-79,-10,-56,-32,-73,-43,38,0,0,0,0,0,0,0,0,6,0,0,0
False,Tinsley,Jamaal,-1,944,11,4,3,5,55,0,0,55,55,73,1194,54,72,63,0,73,14,15,54,87,74,74,81,85,50,80,51,75,25,64,47,30,72,6,1,6,,1,4,10,10,4,19780228,440,27,1,27,2001,Mem,0,0,0,1,3,0,,,True,False,False,False,,JATINSL,False,False,0,0,0,0,5850,0,450,7,5,10,0,0,0,False,0,0,0,0,0,386,158,70,16,91,58,6,35,211,96,49,98,109,1117,42,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,1,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,944,3,False,True,0,10,39,-96,-7,-71,-17,-34,-21,-1,-53,0,0,0,0,0,0,0,0,9,0,0,0
False,Parker,Tony,-1,945,9,4,4,5,658,0,1,60,58,81,1321,80,60,70,5,65,1,12,47,84,89,77,99,99,60,93,43,85,25,89,75,14,70,6,1,6,,1,5,25,25,4,19820517,485,28,1,28,2001,SA,0,0,0,2,2,0,,,True,False,False,False,,TOPARKE,False,False,0,0,0,0,9450,0,1050,7,5,25,0,0,0,False,0,0,1,0,0,1136,623,36,11,358,253,4,38,460,161,83,223,249,2673,80,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,104,9,2,79,64,1,8,50,31,13,39,40,475,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2,0,0,945,4,False,True,3,25,67,-83,50,-99,48,-7,-18,-7,-98,0,0,0,0,0,0,0,0,3,0,0,0
False,Hassell,Trenton,-1,946,23,2,3,5,206,0,0,61,58,64,1055,66,13,74,40,25,23,30,35,29,60,80,73,68,68,70,55,85,15,69,42,2,34,6,1,6,,1,6,16,16,8,19790304,412,30,2,30,2001,Chi,0,0,0,2,4,0,,,True,False,False,False,,TRHASSE,False,False,0,0,0,0,4350,0,0,6,4,16,0,0,0,False,0,0,0,0,0,616,286,23,7,176,131,29,82,203,201,43,134,124,2514,77,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0,946,3,False,False,0,16,39,-22,-37,-45,-16,-29,-36,-35,-68,0,0,0,0,0,0,0,0,7,0,0,0
False,Arenas,Gilbert,-1,947,0,4,3,5,4,0,2,255,280,91,1463,82,80,82,75,83,35,46,56,86,87,82,86,87,60,86,60,70,25,75,60,37,75,6,0,6,,0,4,29,29,4,19820106,497,31,2,31,2001,GS,0,0,0,9,3,0,,,True,False,False,False,,GIARENA,False,False,0,0,0,0,11093,0,854,6,3,29,0,0,0,False,0,0,18,0,0,1668,746,540,199,799,655,25,59,484,286,161,221,296,3334,80,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,65,46,20,70,54,4,7,32,21,13,26,20,283,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,947,2,False,True,18,29,10,-21,38,-21,37,-33,12,45,-56,0,0,0,0,0,0,0,0,3,0,0,0
False,Scalabrine,Brian,-1,951,44,1,2,5,141,0,0,58,58,59,997,50,65,72,39,52,23,57,60,36,60,62,38,36,30,36,69,50,25,50,52,20,35,4,1,6,,1,6,1,1,10,19780318,407,35,2,35,2001,NJ,0,0,0,3,4,0,,,True,False,False,False,,BRSCALA,False,False,0,0,0,0,2793,0,207,5,4,1,0,0,0,False,0,0,0,0,0,193,74,87,31,36,26,19,27,51,127,21,87,50,950,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,951,10,False,False,0,1,33,-59,-58,-34,-47,-32,-27,-41,-35,0,0,0,0,0,0,0,0,0,0,0,0
False,Brown,Damone,-1,953,10,1,1,4,127,0,0,107,107,57,961,46,28,50,58,20,50,60,60,36,50,50,45,50,50,42,48,50,18,50,53,1,35,4,1,6,,1,6,29,50,14,19790628,31,36,2,36,2001,Phi,0,0,0,2,4,0,,,True,False,False,False,,DABROWN,False,False,0,0,0,0,745,0,0,1,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,953,3,False,False,0,29,50,-38,-60,-35,-51,-38,-60,-59,-28,0,0,0,0,0,0,0,0,10,0,0,0
False,Watson,Earl,-1,956,25,4,3,5,139,0,0,60,60,66,1086,61,64,67,0,80,16,15,37,87,64,50,74,75,44,63,51,74,25,55,34,22,58,2,2,6,,2,1,6,26,5,19790612,419,40,2,40,2001,Sea,0,0,0,2,3,0,,,True,False,False,False,,EAWATSO,False,False,0,0,0,0,5400,0,400,5,4,26,0,0,0,False,0,0,0,0,0,509,219,272,110,111,75,10,24,289,159,68,134,136,1572,70,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,956,4,False,False,0,50,39,-69,-20,-71,-20,-43,-20,-33,-78,0,0,0,0,0,0,0,0,2,0,0,0
False,Brewer,Jamison,-1,957,3,4,3,4,7,0,0,0,0,54,928,43,31,35,12,35,4,34,58,80,49,38,70,67,65,73,43,47,20,50,29,40,35,6,0,6,,0,6,50,50,8,19801119,417,41,2,41,2001,Ind,0,0,0,2,4,0,,,True,False,False,False,,JABREWE,False,False,0,0,0,0,720,0,0,1,1,50,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,957,15,False,False,0,50,39,-52,-23,-86,-29,-65,-54,-36,-80,0,0,0,0,0,0,0,0,7,0,0,0
False,Simmons,Bobby,-1,958,21,2,3,5,30,0,1,257,251,74,1209,65,64,82,60,69,9,38,63,38,76,69,68,59,67,54,78,58,25,80,56,11,53,4,1,6,,1,7,11,15,2,19800602,320,42,2,42,2001,Sea,0,0,0,3,3,0,,,True,False,False,False,,BOSIMMO,False,False,0,0,0,0,8640,0,640,5,4,15,0,0,0,False,0,0,0,0,0,808,366,250,105,200,165,21,91,172,254,86,242,123,2537,75,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,14,12,5,0,0,1,4,10,11,9,14,6,158,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2,0,0,958,4,False,False,0,11,39,-17,-32,-20,-17,-16,-19,-10,-41,0,0,0,0,0,0,0,0,7,0,0,0
False,Woods,Loren,-1,962,3,0,1,5,4,0,0,106,101,62,1040,50,0,57,66,19,88,79,84,11,46,56,34,38,45,40,73,50,12,50,64,0,33,4,1,6,,1,9,27,50,9,19780621,307,45,2,45,2001,Min,0,0,0,3,4,0,,,True,False,False,False,,LOWOODS,False,False,0,0,0,0,900,0,0,2,1,50,0,0,0,False,0,0,0,0,0,59,28,1,0,14,6,23,44,4,49,9,66,16,316,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,962,13,False,False,0,27,12,-57,-89,-21,-62,-31,-82,-72,-25,0,0,0,0,0,0,0,0,10,0,0,0
False,Collins,Jarron,-1,969,31,0,1,5,126,0,0,6,6,55,929,48,0,71,54,20,9,47,58,30,41,47,57,46,56,34,74,62,12,50,64,0,35,4,1,6,,1,10,28,28,7,19781202,420,53,2,53,2001,Utah,0,0,0,6,4,0,,,True,False,False,False,,JRCOLLI,False,False,0,0,0,0,1706,0,81,1,1,28,0,0,0,False,0,0,0,0,0,280,129,0,0,219,157,27,134,97,252,36,199,61,1731,79,41,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,969,4,False,False,0,28,39,-43,-84,-20,-71,-34,-75,-72,-49,0,0,0,0,0,0,0,0,6,0,0,0
False,Gill,Eddie,-1,976,4,4,4,5,152,0,0,102,102,64,1067,60,66,87,0,86,7,12,49,39,49,53,79,84,65,67,53,64,25,50,26,48,39,2,2,6,,2,1,10,50,7,19780816,397,-1,-1,-1,2000,--,0,0,0,1,3,0,,,True,False,False,False,,EDGILL_,False,False,0,0,0,0,865,0,0,1,1,50,0,0,0,False,0,0,0,0,0,45,10,23,7,23,18,1,0,12,13,11,15,9,134,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,976,2,False,False,0,10,59,-83,-35,-76,-25,-57,-21,-29,-74,0,0,0,0,0,0,0,0,10,0,0,0
False,Bell,Charlie,-1,977,42,4,3,3,73,0,0,102,101,60,995,53,60,70,10,32,8,43,48,62,41,48,64,65,50,71,36,80,25,50,46,1,10,6,1,6,,1,5,15,15,7,19790312,398,-1,-1,-1,2001,--,0,0,0,1,4,0,,,True,False,False,False,,CHBELL_,False,False,0,0,0,0,745,0,0,2,1,15,0,0,0,False,0,0,0,0,0,410,180,168,71,89,63,5,21,130,126,59,99,41,1286,59,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,17,11,5,7,7,2,2,7,15,3,1,4,109,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,977,0,False,False,0,-1,79,-66,-27,-99,-29,-54,-23,-34,-77,0,0,0,0,0,0,0,0,6,0,0,0
False,Evans,Maurice,-1,979,5,3,2,4,130,0,0,33,33,69,1137,58,60,80,80,54,9,57,47,16,64,50,73,65,81,56,63,70,25,50,50,22,40,2,1,6,,1,5,7,12,13,19781108,400,-1,-1,-1,2001,--,0,0,0,9,4,0,,,True,False,False,False,,MAEVANS,False,False,0,0,0,0,1500,0,0,3,2,12,0,0,0,False,0,0,0,0,0,341,154,116,43,65,52,15,76,60,122,41,87,39,1135,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,11,7,16,14,1,6,3,10,1,8,2,103,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,0,0,979,1,False,False,0,24,24,-2,-45,-21,-24,-30,-26,-23,-68,0,0,0,0,0,0,0,0,10,0,0,0
False,Rebraca,Zeljko,151,981,11,0,0,5,630,0,0,106,106,65,1070,55,0,75,72,25,68,42,72,12,68,47,47,42,60,28,73,87,12,50,68,0,37,4,1,6,,1,9,11,11,8,19720409,402,54,2,54,1994,Sea,0,0,0,3,5,0,,,True,False,False,False,,ZEREBRA,False,False,0,0,0,0,3240,0,240,3,2,11,0,0,0,False,0,0,0,0,0,96,52,0,0,41,31,19,13,9,59,5,51,24,411,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,6,0,3,2,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2,0,0,981,4,False,False,0,11,39,-35,-82,-9,-53,-18,-68,-72,-16,0,0,0,0,0,0,0,0,6,0,0,0
False,Allen,Malik,-1,982,35,1,0,5,145,0,0,101,101,60,999,39,0,60,58,30,68,61,60,16,70,48,48,57,50,28,75,47,12,50,58,0,42,4,1,6,,1,10,2,3,11,19780627,403,-1,-1,-1,2000,--,0,0,0,6,4,0,,,True,False,False,False,,MAALLEN,False,False,0,0,0,0,1804,0,0,2,1,3,0,0,0,False,0,0,0,0,0,247,121,1,1,38,23,16,44,20,92,14,96,34,699,54,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,1,0,6,5,7,16,2,13,10,116,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,982,3,False,False,0,2,39,-36,-67,-25,-51,-30,-73,-50,-21,0,0,0,0,0,0,0,0,2,0,0,0
False,James,Mike,-1,984,13,4,3,5,32,0,0,106,101,74,1210,78,79,83,0,64,3,14,49,77,81,54,80,74,50,82,67,85,25,58,57,34,62,6,2,6,,2,4,27,16,4,19750623,726,-1,-1,-1,1998,--,0,0,0,2,4,0,,,True,False,False,False,,MIJAMES,False,False,0,0,0,0,5200,0,0,4,4,16,0,0,0,False,0,0,0,0,0,1228,576,382,169,338,283,3,45,460,214,72,217,206,2880,79,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,984,2,False,False,0,9,73,-96,-3,-86,14,-38,-1,-12,-76,0,0,0,0,0,0,0,0,8,0,0,0
False,Ming,Yao,-1,991,11,0,0,4,520,0,3,179,188,88,1426,82,50,85,60,24,89,68,82,69,87,82,58,55,40,55,86,90,23,83,87,0,62,9,0,6,,0,10,9,9,0,19800912,597,1,1,1,2002,Hou,0,0,0,3,3,0,,,True,False,False,False,,YAMING_,False,False,0,0,0,0,12000,0,1260,6,5,9,0,0,0,False,0,0,192,0,0,900,467,1,0,395,337,94,148,85,195,30,433,147,1948,57,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0,991,4,False,True,192,9,39,-48,-33,-25,-46,38,-56,-68,43,0,0,0,0,0,0,0,0,2,0,0,0
False,Dunleavy,Mike,-1,993,34,2,3,4,31,0,2,226,221,74,1203,76,76,78,52,56,16,44,68,68,73,50,63,52,44,69,57,75,25,69,52,30,49,5,1,6,,1,8,8,8,6,19800915,718,3,1,3,2002,GS,0,0,0,5,3,0,,,True,False,False,False,,MKDUNLE,False,False,0,0,0,0,7438,0,781,5,5,8,0,0,0,False,0,0,0,0,0,816,331,260,74,252,196,32,78,237,199,60,321,120,2579,81,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,0,0,993,4,False,True,0,8,85,-32,-13,-25,-11,-22,-4,-28,-44,0,0,0,0,0,0,0,0,7,0,0,0
